theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
8780.833333333334,2514,0.7601431980906921,1911,603,6,0.19331742243436753
8815.0,2520,0.7603174603174603,1916,604,6,0.19285714285714287
8849.166666666666,2524,0.7603011093502378,1919,605,6,0.19255150554675118
8883.333333333334,2526,0.7604908946951703,1921,605,6,0.19239904988123516
8917.5,2529,0.7607750098853302,1924,605,6,0.19217081850533807
8951.666666666666,2531,0.7609640458316871,1926,605,6,0.1920189648360332
9020.0,2532,0.7610584518167457,1927,605,6,0.19194312796208532
9054.166666666666,2534,0.7612470402525651,1929,605,6,0.19179163378058406
9088.333333333334,2535,0.7613412228796844,1930,605,6,0.19171597633136095
9122.5,2536,0.761435331230284,1931,605,6,0.1916403785488959
9156.666666666666,2537,0.7615293653921955,1932,605,6,0.19156484036263302
9190.833333333334,2540,0.7618110236220472,1935,605,6,0.19133858267716536
9225.0,2548,0.7602040816326531,1937,611,6,0.19073783359497645
9259.166666666666,2552,0.7594043887147336,1938,614,6,0.19043887147335423
9293.333333333334,2574,0.7556332556332557,1945,629,6,0.1888111888111888
9327.5,2589,0.7543453070683661,1953,636,6,0.18771726535341832
9361.666666666666,2602,0.7536510376633359,1961,641,6,0.18677940046118371
9395.833333333334,2604,0.7534562211981567,1962,642,6,0.18663594470046083
9464.166666666666,2607,0.7529727656309935,1963,644,6,0.18642117376294592
9498.333333333334,2608,0.7526840490797546,1963,645,6,0.18634969325153375
9566.666666666666,2609,0.7523955538520506,1963,646,6,0.1862782675354542
9600.833333333334,2610,0.7521072796934866,1963,647,6,0.18620689655172415
9635.0,2611,0.7518192263500575,1963,648,6,0.1861355802374569
9703.333333333334,2614,0.750956388676358,1963,651,6,0.18592195868400918
9771.666666666666,2615,0.7506692160611854,1963,652,6,0.1858508604206501
9840.0,2621,0.7489507821442197,1963,658,6,0.18542541014879818
